home_team,away_team,description,events,release_speed,inning,outs_when_up,pitch_type,stand,type
SF,COL,swinging_strike,strikeout,86.2,5,2,Changeup,Right,Strike
SF,COL,ball,,92.2,5,2,Sinker,Right,Ball
SF,COL,swinging_strike,,82.8,5,2,Slider,Right,Strike
SF,COL,called_strike,,84.6,5,2,Changeup,Right,Strike
SF,COL,swinging_strike,strikeout,87,5,1,Changeup,Left,Strike
SF,COL,foul,,81.1,5,1,Slider,Left,Strike
SF,COL,swinging_strike,,81.9,5,1,Slider,Left,Strike
SF,COL,ball,,91.1,5,1,4-Seam,Left,Ball
SF,COL,called_strike,,82.2,5,1,Slider,Left,Strike
SF,COL,swinging_strike,strikeout,82.9,5,0,Slider,Right,Strike
SF,COL,ball,,86.2,5,0,Changeup,Right,Ball
SF,COL,called_strike,,81.8,5,0,Slider,Right,Strike
SF,COL,called_strike,,90.8,5,0,Sinker,Right,Strike
SF,COL,ball,,89.9,5,0,Sinker,Right,Ball
SF,COL,swinging_strike,strikeout,83.7,4,2,Slider,Right,Strike
SF,COL,blocked_ball,,87,4,2,Changeup,Right,Ball
SF,COL,foul,,82.4,4,2,Slider,Right,Strike
SF,COL,foul,,91.5,4,2,Sinker,Right,Strike
SF,COL,foul,,86.7,4,2,Changeup,Right,Strike
SF,COL,ball,,82.9,4,2,Slider,Right,Ball
SF,COL,swinging_strike,,82.4,4,2,Slider,Right,Strike
SF,COL,ball,,82.3,4,2,Slider,Right,Ball
SF,COL,called_strike,,85.8,4,2,Changeup,Right,Strike
SF,COL,called_strike,strikeout,91.6,4,1,Sinker,Right,Strike
SF,COL,ball,,88.1,4,1,Changeup,Right,Ball
SF,COL,swinging_strike,,86.8,4,1,Changeup,Right,Strike
SF,COL,called_strike,,91.3,4,1,Sinker,Right,Strike
SF,COL,ball,walk,86.7,4,1,Changeup,Left,Ball
SF,COL,ball,,92.9,4,1,4-Seam,Left,Ball
SF,COL,ball,,90.7,4,1,4-Seam,Left,Ball
SF,COL,foul,,83.9,4,1,Slider,Left,Strike
SF,COL,ball,,92.4,4,1,4-Seam,Left,Ball
SF,COL,called_strike,,91.4,4,1,Sinker,Left,Strike
SF,COL,hit_into_play,field_out,92.3,4,0,Sinker,Right,X
SF,COL,ball,,85.2,4,0,Changeup,Right,Ball
SF,COL,hit_into_play,field_out,83.7,3,2,Slider,Left,X
SF,COL,hit_into_play,field_out,91.6,3,1,Sinker,Right,X
SF,COL,ball,,81.5,3,1,Slider,Right,Ball
SF,COL,hit_into_play,field_out,91.4,3,0,Sinker,Right,X
SF,COL,ball,,83.4,3,0,Slider,Right,Ball
SF,COL,called_strike,,85.4,3,0,Changeup,Right,Strike
SF,COL,hit_into_play,grounded_into_double_play,91.9,2,1,Sinker,Left,X
SF,COL,ball,,91.9,2,1,Sinker,Left,Ball
SF,COL,ball,,87.5,2,1,Changeup,Left,Ball
SF,COL,hit_into_play,force_out,81.6,2,0,Slider,Right,X
SF,COL,ball,,83.2,2,0,Slider,Right,Ball
SF,COL,foul_bunt,,84,2,0,Changeup,Right,Strike
SF,COL,called_strike,,89.3,2,0,Sinker,Right,Strike
SF,COL,hit_into_play,single,83.2,2,0,Slider,Right,X
SF,COL,called_strike,,92.5,2,0,Sinker,Right,Strike
SF,COL,hit_into_play,single,90.3,2,0,Sinker,Right,X
SF,COL,swinging_strike,strikeout,84.1,1,2,Slider,Left,Strike
SF,COL,ball,,83.8,1,2,Slider,Left,Ball
SF,COL,foul,,83.9,1,2,Slider,Left,Strike
SF,COL,ball,,92.7,1,2,4-Seam,Left,Ball
SF,COL,foul,,83.4,1,2,Slider,Left,Strike
SF,COL,foul,,88.1,1,2,Changeup,Left,Strike
SF,COL,ball,,91.7,1,2,Sinker,Left,Ball
SF,COL,called_strike,,82.6,1,2,Slider,Left,Strike
SF,COL,hit_into_play,field_out,82.4,1,1,Slider,Right,X
SF,COL,called_strike,,91.4,1,1,Sinker,Right,Strike
SF,COL,hit_into_play,single,91.6,1,1,Sinker,Left,X
SF,COL,foul,,92,1,1,Sinker,Left,Strike
SF,COL,called_strike,,92.3,1,1,Sinker,Left,Strike
SF,COL,ball,,91.2,1,1,Sinker,Left,Ball
SF,COL,ball,,91.8,1,1,Sinker,Left,Ball
SF,COL,ball,,83.1,1,1,Slider,Left,Ball
SF,COL,hit_into_play,single,92.4,1,1,Sinker,Right,X
SF,COL,called_strike,,92.3,1,1,Sinker,Right,Strike
SF,COL,ball,,91.9,1,1,Sinker,Right,Ball
SF,COL,ball,,91.6,1,1,Sinker,Right,Ball
SF,COL,ball,,91.3,1,1,Sinker,Right,Ball
SF,COL,swinging_strike,strikeout,84.6,1,0,Slider,Right,Strike
SF,COL,foul,,87.8,1,0,Changeup,Right,Strike
SF,COL,foul,,92.3,1,0,Sinker,Right,Strike
SF,COL,foul,,92.1,1,0,Sinker,Right,Strike
SF,COL,hit_into_play,single,92.3,1,0,Sinker,Left,X
SF,COL,foul,,92.3,1,0,Sinker,Left,Strike
COL,SF,hit_into_play,single,89.9,6,1,Sinker,Right,X
COL,SF,ball,,86,6,1,Changeup,Right,Ball
COL,SF,ball,,84.6,6,1,Slider,Right,Ball
COL,SF,ball,,91.7,6,1,Sinker,Right,Ball
COL,SF,called_strike,,85.6,6,1,Changeup,Right,Strike
COL,SF,called_strike,strikeout,92.8,6,0,Sinker,Right,Strike
COL,SF,ball,,82.8,6,0,Slider,Right,Ball
COL,SF,ball,,82.6,6,0,Slider,Right,Ball
COL,SF,swinging_strike,,83.6,6,0,Slider,Right,Strike
COL,SF,called_strike,,83.2,6,0,Slider,Right,Strike
COL,SF,hit_into_play,field_out,90.7,5,2,Sinker,Right,X
COL,SF,foul,,93,5,2,Sinker,Right,Strike
COL,SF,ball,,83.2,5,2,Slider,Right,Ball
COL,SF,swinging_strike,,83.1,5,2,Slider,Right,Strike
COL,SF,called_strike,,85.6,5,2,Changeup,Right,Strike
COL,SF,swinging_strike,strikeout,83.3,5,1,Slider,Right,Strike
COL,SF,swinging_strike,,83.7,5,1,Slider,Right,Strike
COL,SF,foul,,85.3,5,1,Changeup,Right,Strike
COL,SF,ball,,91.4,5,1,Sinker,Right,Ball
COL,SF,hit_into_play,field_out,86.9,5,0,Changeup,Left,X
COL,SF,ball,,84.3,5,0,Changeup,Left,Ball
COL,SF,hit_into_play,field_out,83.2,4,2,Slider,Left,X
COL,SF,hit_by_pitch,hit_by_pitch,90.9,4,2,4-Seam,Right,Ball
COL,SF,ball,,91.6,4,2,Sinker,Right,Ball
COL,SF,hit_into_play,field_out,91.3,4,1,Sinker,Right,X
COL,SF,ball,,83.5,4,1,Slider,Right,Ball
COL,SF,ball,,90.8,4,1,Sinker,Right,Ball
COL,SF,foul,,86,4,1,Changeup,Right,Strike
COL,SF,called_strike,,91.4,4,1,Sinker,Right,Strike
COL,SF,hit_into_play,field_out,86.3,4,0,Changeup,Left,X
COL,SF,called_strike,,85.6,4,0,Changeup,Left,Strike
COL,SF,hit_into_play,field_out,82.7,3,2,Slider,Right,X
COL,SF,called_strike,,92,3,2,Sinker,Right,Strike
COL,SF,ball,,92.3,3,2,Sinker,Right,Ball
COL,SF,called_strike,strikeout,91,3,1,Sinker,Right,Strike
COL,SF,called_strike,,81.8,3,1,Slider,Right,Strike
COL,SF,called_strike,,91.4,3,1,Sinker,Right,Strike
COL,SF,hit_into_play,field_out,82.7,3,0,Slider,Right,X
COL,SF,foul,,86.9,3,0,Changeup,Right,Strike
COL,SF,foul,,82.3,3,0,Slider,Right,Strike
COL,SF,called_strike,,81.7,3,0,Slider,Right,Strike
COL,SF,called_strike,,92,3,0,Sinker,Right,Strike
COL,SF,ball,,92,3,0,Sinker,Right,Ball
COL,SF,hit_into_play,field_out,92.4,2,2,Sinker,Right,X
COL,SF,called_strike,,83.9,2,2,Slider,Right,Strike
COL,SF,swinging_strike,strikeout,86.1,2,1,Changeup,Left,Strike
COL,SF,foul_tip,,92.2,2,1,4-Seam,Left,Strike
COL,SF,called_strike,,92.2,2,1,Sinker,Left,Strike
COL,SF,hit_into_play,field_out,84.6,2,0,Slider,Left,X
COL,SF,ball,,84.8,2,0,Slider,Left,Ball
COL,SF,ball,,92.7,2,0,4-Seam,Left,Ball
COL,SF,foul,,82.5,2,0,Slider,Left,Strike
COL,SF,foul,,91.2,2,0,Sinker,Left,Strike
COL,SF,called_strike,,91,2,0,Sinker,Left,Strike
COL,SF,hit_into_play,field_out,93.3,1,2,Sinker,Right,X
COL,SF,swinging_strike,strikeout,83.7,1,1,Slider,Right,Strike
COL,SF,ball,,84.4,1,1,Slider,Right,Ball
COL,SF,foul,,93.6,1,1,Sinker,Right,Strike
COL,SF,ball,,84.6,1,1,Slider,Right,Ball
COL,SF,called_strike,,93.1,1,1,Sinker,Right,Strike
COL,SF,hit_into_play,field_out,93.4,1,0,4-Seam,Left,X
COL,SF,foul,,84.1,1,0,Slider,Left,Strike
COL,SF,ball,,86.2,1,0,Slider,Left,Ball
COL,SF,ball,,92.3,1,0,4-Seam,Left,Ball
COL,SF,swinging_strike,,92.3,1,0,4-Seam,Left,Strike
COL,SF,foul,,92.1,1,0,Sinker,Left,Strike
SF,LAD,hit_into_play,force_out,82.6,4,2,Slider,Right,X
SF,LAD,called_strike,,82.8,4,2,Slider,Right,Strike
SF,LAD,ball,walk,87.4,4,2,Changeup,Left,Ball
SF,LAD,ball,,83.4,4,2,Slider,Left,Ball
SF,LAD,blocked_ball,,86.6,4,2,Changeup,Left,Ball
SF,LAD,foul,,92.2,4,2,Sinker,Left,Strike
SF,LAD,ball,,91.9,4,2,4-Seam,Left,Ball
SF,LAD,foul,,82.1,4,2,Slider,Left,Strike
SF,LAD,called_strike,,86.7,4,2,Changeup,Left,Strike
SF,LAD,swinging_strike,,89.7,4,2,Sinker,Left,Strike
SF,LAD,hit_into_play,single,83.1,4,2,Slider,Right,X
SF,LAD,ball,,83.8,4,2,Slider,Right,Ball
SF,LAD,swinging_strike,,83,4,2,Slider,Right,Strike
SF,LAD,swinging_strike,,82.9,4,2,Slider,Right,Strike
SF,LAD,hit_into_play,field_out,86.6,4,1,Changeup,Right,X
SF,LAD,foul,,82.9,4,1,Slider,Right,Strike
SF,LAD,hit_into_play,single,92.5,4,1,Sinker,Left,X
SF,LAD,ball,,85.1,4,1,Changeup,Left,Ball
SF,LAD,ball,,83.2,4,1,Slider,Left,Ball
SF,LAD,foul,,88.7,4,1,Changeup,Left,Strike
SF,LAD,ball,,86.9,4,1,Changeup,Left,Ball
SF,LAD,called_strike,,90.4,4,1,Sinker,Left,Strike
SF,LAD,foul,,83.8,4,1,Slider,Left,Strike
SF,LAD,hit_into_play,single,82.3,4,1,Slider,Right,X
SF,LAD,ball,,86.7,4,1,Changeup,Right,Ball
SF,LAD,swinging_strike,,83.8,4,1,Slider,Right,Strike
SF,LAD,swinging_strike,,84.3,4,1,Slider,Right,Strike
SF,LAD,hit_into_play,field_out,86.9,4,0,Changeup,Left,X
SF,LAD,foul,,86.2,4,0,Changeup,Left,Strike
SF,LAD,called_strike,,90.5,4,0,Sinker,Left,Strike
SF,LAD,called_strike,,83.7,4,0,Slider,Left,Strike
SF,LAD,hit_into_play,double,91.6,4,0,Sinker,Right,X
SF,LAD,ball,,83.4,4,0,Slider,Right,Ball
SF,LAD,ball,,82.9,4,0,Slider,Right,Ball
SF,LAD,ball,,83.6,4,0,Slider,Right,Ball
SF,LAD,called_strike,,91.6,4,0,Sinker,Right,Strike
SF,LAD,hit_into_play,field_out,86,3,2,Changeup,Left,X
SF,LAD,swinging_strike,,81,3,2,Slider,Left,Strike
SF,LAD,ball,,86.7,3,2,Changeup,Left,Ball
SF,LAD,ball,walk,91.1,3,2,Sinker,Right,Ball
SF,LAD,ball,,91.9,3,2,Sinker,Right,Ball
SF,LAD,ball,,83.7,3,2,Slider,Right,Ball
SF,LAD,ball,,83.6,3,2,Slider,Right,Ball
SF,LAD,called_strike,,90.9,3,2,Sinker,Right,Strike
SF,LAD,hit_into_play,single,91.7,3,2,Sinker,Left,X
SF,LAD,ball,,92.4,3,2,Sinker,Left,Ball
SF,LAD,ball,,83.4,3,2,Slider,Left,Ball
SF,LAD,hit_into_play,field_out,82.3,3,1,Slider,Right,X
SF,LAD,called_strike,,85.7,3,1,Changeup,Right,Strike
SF,LAD,ball,,92.6,3,1,Sinker,Right,Ball
SF,LAD,ball,,86.4,3,1,Changeup,Right,Ball
SF,LAD,called_strike,,83.1,3,1,Slider,Right,Strike
SF,LAD,ball,,82,3,1,Slider,Right,Ball
SF,LAD,hit_into_play,field_out,88.1,3,0,Changeup,Right,X
SF,LAD,foul,,82.2,3,0,Slider,Right,Strike
SF,LAD,called_strike,,91.7,3,0,Sinker,Right,Strike
SF,LAD,hit_into_play,field_out,85.7,2,2,Changeup,Left,X
SF,LAD,ball,,84.7,2,2,Slider,Left,Ball
SF,LAD,swinging_strike,,91.5,2,2,Sinker,Left,Strike
SF,LAD,ball,,86.8,2,2,Changeup,Left,Ball
SF,LAD,ball,,91.9,2,2,Sinker,Left,Ball
SF,LAD,called_strike,,91,2,2,Sinker,Left,Strike
SF,LAD,swinging_strike,strikeout,86.8,2,1,Changeup,Right,Strike
SF,LAD,swinging_strike,,86.2,2,1,Changeup,Right,Strike
SF,LAD,called_strike,,82.8,2,1,Slider,Right,Strike
SF,LAD,hit_into_play,fielders_choice,83.9,2,1,Slider,Left,X
SF,LAD,ball,,86.3,2,1,Changeup,Left,Ball
SF,LAD,ball,,83.2,2,1,Slider,Left,Ball
SF,LAD,called_strike,,87.7,2,1,Changeup,Left,Strike
SF,LAD,hit_into_play,field_out,91.5,2,0,Sinker,Right,X
SF,LAD,hit_into_play,double,91.4,2,0,Sinker,Left,X
SF,LAD,foul,,83.8,2,0,Slider,Left,Strike
SF,LAD,called_strike,,91,2,0,Sinker,Left,Strike
SF,LAD,hit_into_play,field_out,83.8,1,2,Slider,Right,X
SF,LAD,swinging_strike,,83.9,1,2,Slider,Right,Strike
SF,LAD,called_strike,,82.2,1,2,Slider,Right,Strike
SF,LAD,hit_into_play,field_out,92.1,1,1,Sinker,Left,X
SF,LAD,ball,,84.2,1,1,Slider,Left,Ball
SF,LAD,foul,,93.5,1,1,Sinker,Left,Strike
SF,LAD,ball,,93.2,1,1,Sinker,Left,Ball
SF,LAD,swinging_strike,strikeout,86.6,1,0,Changeup,Right,Strike
SF,LAD,blocked_ball,,89,1,0,Sinker,Right,Ball
SF,LAD,foul,,85,1,0,Slider,Right,Strike
SF,LAD,blocked_ball,,83.6,1,0,Slider,Right,Ball
SF,LAD,called_strike,,92.4,1,0,Sinker,Right,Strike
SF,LAD,called_strike,,82.7,1,0,Slider,Right,Strike
SF,LAD,hit_into_play,single,94.6,1,0,Sinker,Right,X
SF,LAD,ball,,94.6,1,0,Sinker,Right,Ball
SF,LAD,called_strike,,94.3,1,0,Sinker,Right,Strike
SF,LAD,ball,,93.3,1,0,Sinker,Right,Ball
CHC,SF,swinging_strike,strikeout,82.5,7,2,Slider,Right,Strike
CHC,SF,foul,,86.2,7,2,Changeup,Right,Strike
CHC,SF,swinging_strike,,87.7,7,2,Changeup,Right,Strike
CHC,SF,swinging_strike,,92.6,7,2,Sinker,Right,Strike
CHC,SF,called_strike,strikeout,91.9,7,1,Sinker,Right,Strike
CHC,SF,called_strike,,83.3,7,1,Slider,Right,Strike
CHC,SF,ball,,92.8,7,1,Sinker,Right,Ball
CHC,SF,foul,,91.9,7,1,Sinker,Right,Strike
CHC,SF,hit_into_play,single,87.1,7,1,Changeup,Left,X
CHC,SF,hit_into_play,field_out,82.6,7,0,Slider,Right,X
CHC,SF,swinging_strike,,80.4,7,0,Slider,Right,Strike
CHC,SF,hit_into_play,field_out,82.5,6,2,Slider,Left,X
CHC,SF,hit_into_play,double,91.5,6,2,Sinker,Left,X
CHC,SF,swinging_strike,,86.4,6,2,Changeup,Left,Strike
CHC,SF,ball,,92.7,6,2,Sinker,Left,Ball
CHC,SF,ball,,80.2,6,2,Slider,Left,Ball
CHC,SF,hit_into_play,field_out,82.5,6,1,Slider,Right,X
CHC,SF,swinging_strike,,82.3,6,1,Slider,Right,Strike
CHC,SF,called_strike,,91.6,6,1,Sinker,Right,Strike
CHC,SF,hit_into_play,field_out,91.4,6,0,Sinker,Right,X
CHC,SF,foul_tip,strikeout,85.6,5,2,Changeup,Left,Strike
CHC,SF,ball,,90.9,5,2,Sinker,Left,Ball
CHC,SF,ball,,89.8,5,2,Sinker,Left,Ball
CHC,SF,foul,,86.1,5,2,Changeup,Left,Strike
CHC,SF,foul,,87.4,5,2,Changeup,Left,Strike
CHC,SF,called_strike,,86.3,5,2,Changeup,Left,Strike
CHC,SF,called_strike,,91.9,5,2,Sinker,Left,Strike
CHC,SF,ball,,81,5,2,Slider,Left,Ball
CHC,SF,hit_into_play,field_out,80.9,5,1,Slider,Right,X
CHC,SF,foul,,91.1,5,1,Sinker,Right,Strike
CHC,SF,swinging_strike,,87,5,1,Changeup,Right,Strike
CHC,SF,called_strike,,91.4,5,1,Sinker,Right,Strike
CHC,SF,ball,,91.2,5,1,Sinker,Right,Ball
CHC,SF,ball,,86,5,1,Changeup,Right,Ball
CHC,SF,hit_into_play,field_out,91.1,5,0,Sinker,Right,X
CHC,SF,foul,,83,5,0,Slider,Right,Strike
CHC,SF,foul,,81.7,5,0,Slider,Right,Strike
CHC,SF,foul,,93.3,5,0,Sinker,Right,Strike
CHC,SF,called_strike,,91.1,5,0,Sinker,Right,Strike
CHC,SF,hit_into_play,field_out,92.3,4,2,Sinker,Left,X
CHC,SF,ball,,92.3,4,2,Sinker,Left,Ball
CHC,SF,ball,,92,4,2,4-Seam,Left,Ball
CHC,SF,called_strike,,92.2,4,2,Sinker,Left,Strike
CHC,SF,called_strike,strikeout,91.9,4,1,Sinker,Right,Strike
CHC,SF,ball,,87.1,4,1,Changeup,Right,Ball
CHC,SF,foul,,83.2,4,1,Slider,Right,Strike
CHC,SF,called_strike,,92.8,4,1,Sinker,Right,Strike
CHC,SF,called_strike,,82.8,4,1,Slider,Right,Strike
CHC,SF,hit_into_play,field_out,81.5,4,0,Slider,Left,X
CHC,SF,foul,,91.7,4,0,Sinker,Left,Strike
CHC,SF,called_strike,,91.4,4,0,Sinker,Left,Strike
CHC,SF,ball,,91.9,4,0,Sinker,Left,Ball
CHC,SF,ball,,86.3,4,0,Changeup,Left,Ball
CHC,SF,foul,,92.5,4,0,Sinker,Left,Strike
CHC,SF,ball,,82.2,4,0,Slider,Left,Ball
CHC,SF,hit_into_play,field_out,91,3,2,Sinker,Left,X
CHC,SF,called_strike,,91.8,3,2,Sinker,Left,Strike
CHC,SF,called_strike,strikeout,91.5,3,1,Sinker,Right,Strike
CHC,SF,called_strike,,83.3,3,1,Slider,Right,Strike
CHC,SF,called_strike,,91.3,3,1,Sinker,Right,Strike
CHC,SF,hit_into_play,field_out,92.2,3,0,Sinker,Right,X
CHC,SF,called_strike,,91.3,3,0,Sinker,Right,Strike
CHC,SF,hit_into_play,field_out,93.8,2,2,4-Seam,Left,X
CHC,SF,called_strike,,93.2,2,2,Sinker,Left,Strike
CHC,SF,foul,,93.3,2,2,Sinker,Left,Strike
CHC,SF,swinging_strike,strikeout,92.3,2,1,Sinker,Right,Strike
CHC,SF,called_strike,,92.8,2,1,Sinker,Right,Strike
CHC,SF,foul,,92.4,2,1,Sinker,Right,Strike
CHC,SF,ball,,92.9,2,1,Sinker,Right,Ball
CHC,SF,hit_into_play,single,87.5,2,1,Changeup,Right,X
CHC,SF,called_strike,,92.2,2,1,Sinker,Right,Strike
CHC,SF,ball,,87.4,2,1,Changeup,Right,Ball
CHC,SF,ball,,91.8,2,1,Sinker,Right,Ball
CHC,SF,hit_into_play,triple,84.3,2,1,Slider,Left,X
CHC,SF,called_strike,,91.5,2,1,Sinker,Left,Strike
CHC,SF,hit_into_play,field_out,86.9,2,0,Changeup,Right,X
CHC,SF,ball,,93.3,2,0,Sinker,Right,Ball
CHC,SF,called_strike,,82.6,2,0,Slider,Right,Strike
CHC,SF,ball,,83,2,0,Slider,Right,Ball
CHC,SF,called_strike,,90.5,2,0,Sinker,Right,Strike
CHC,SF,hit_into_play,field_out,92.2,1,2,4-Seam,Left,X
CHC,SF,foul,,87.9,1,2,Changeup,Left,Strike
CHC,SF,foul,,92.7,1,2,Sinker,Left,Strike
CHC,SF,foul,,83,1,2,Slider,Left,Strike
CHC,SF,called_strike,,83.9,1,2,Slider,Left,Strike
CHC,SF,called_strike,,91.2,1,2,Sinker,Left,Strike
CHC,SF,hit_into_play,double,87.3,1,2,Changeup,Left,X
CHC,SF,ball,,92.5,1,2,4-Seam,Left,Ball
CHC,SF,foul,,93.8,1,2,Sinker,Left,Strike
CHC,SF,called_strike,,87.4,1,2,Changeup,Left,Strike
CHC,SF,ball,,91.8,1,2,Sinker,Left,Ball
CHC,SF,hit_into_play,field_out,94.5,1,1,Sinker,Right,X
CHC,SF,ball,,93.6,1,1,Sinker,Right,Ball
CHC,SF,ball,,84.2,1,1,Slider,Right,Ball
CHC,SF,ball,,84.2,1,1,Slider,Right,Ball
CHC,SF,called_strike,,94.2,1,1,Sinker,Right,Strike
CHC,SF,hit_into_play,single,88.3,1,1,Changeup,Right,X
CHC,SF,ball,,83.4,1,1,Slider,Right,Ball
CHC,SF,swinging_strike,,86.2,1,1,Changeup,Right,Strike
CHC,SF,called_strike,,91.1,1,1,Sinker,Right,Strike
CHC,SF,hit_into_play,field_out,88.3,1,0,Changeup,Left,X
CHC,SF,called_strike,,92.6,1,0,Sinker,Left,Strike
LAD,SF,hit_into_play,field_out,87.2,6,2,Changeup,Left,X
LAD,SF,ball,,92.1,6,2,4-Seam,Left,Ball
LAD,SF,ball,,92.1,6,2,4-Seam,Left,Ball
LAD,SF,foul,,88.4,6,2,Changeup,Left,Strike
LAD,SF,called_strike,,93.1,6,2,Sinker,Left,Strike
LAD,SF,swinging_strike,strikeout,83.7,6,1,Slider,Right,Strike
LAD,SF,ball,,83.4,6,1,Slider,Right,Ball
LAD,SF,foul,,91.9,6,1,Sinker,Right,Strike
LAD,SF,ball,,82.4,6,1,Slider,Right,Ball
LAD,SF,foul,,88.5,6,1,Changeup,Right,Strike
LAD,SF,called_strike,,91.8,6,1,Sinker,Right,Strike
LAD,SF,foul,,91.5,6,1,Sinker,Right,Strike
LAD,SF,swinging_strike,strikeout,82.6,6,0,Slider,Left,Strike
LAD,SF,ball,,87.4,6,0,Changeup,Left,Ball
LAD,SF,ball,,90.6,6,0,4-Seam,Left,Ball
LAD,SF,foul,,86.6,6,0,Changeup,Left,Strike
LAD,SF,foul,,87.3,6,0,Changeup,Left,Strike
LAD,SF,called_strike,,90.4,6,0,Sinker,Left,Strike
LAD,SF,hit_into_play,field_out,88.1,5,2,Changeup,Left,X
LAD,SF,foul,,91.6,5,2,Sinker,Left,Strike
LAD,SF,called_strike,,91.4,5,2,Sinker,Left,Strike
LAD,SF,hit_into_play,field_out,82.2,5,1,Slider,Right,X
LAD,SF,ball,,89,5,1,Sinker,Right,Ball
LAD,SF,ball,,82.2,5,1,Slider,Right,Ball
LAD,SF,swinging_strike,,83.1,5,1,Slider,Right,Strike
LAD,SF,swinging_strike,,82.9,5,1,Slider,Right,Strike
LAD,SF,hit_into_play,double,91.6,5,0,Sinker,Right,X
LAD,SF,ball,,87.7,5,0,Changeup,Right,Ball
LAD,SF,foul,,91.9,5,0,Sinker,Right,Strike
LAD,SF,hit_into_play,single,83,5,0,Slider,Right,X
LAD,SF,foul,,82.4,5,0,Slider,Right,Strike
LAD,SF,foul,,91.4,5,0,Sinker,Right,Strike
LAD,SF,foul,,90.9,5,0,Sinker,Right,Strike
LAD,SF,called_strike,strikeout,87,4,2,Changeup,Left,Strike
LAD,SF,called_strike,,91.5,4,2,Sinker,Left,Strike
LAD,SF,foul,,86.1,4,2,Changeup,Left,Strike
LAD,SF,ball,,86.7,4,2,Changeup,Left,Ball
LAD,SF,hit_into_play,field_out,82,4,1,Slider,Right,X
LAD,SF,ball,,83,4,1,Slider,Right,Ball
LAD,SF,foul,,83.5,4,1,Slider,Right,Strike
LAD,SF,foul,,87.2,4,1,Changeup,Right,Strike
LAD,SF,hit_into_play,double,82.6,4,1,Slider,Left,X
LAD,SF,ball,,87.5,4,1,Changeup,Left,Ball
LAD,SF,swinging_strike_blocked,,83.3,4,1,Slider,Left,Strike
LAD,SF,called_strike,,82.4,4,1,Slider,Left,Strike
LAD,SF,swinging_strike,strikeout,87.1,4,0,Changeup,Right,Strike
LAD,SF,ball,,83,4,0,Slider,Right,Ball
LAD,SF,foul,,86.5,4,0,Changeup,Right,Strike
LAD,SF,foul,,82.6,4,0,Slider,Right,Strike
LAD,SF,ball,,83.6,4,0,Slider,Right,Ball
LAD,SF,called_strike,,91.3,4,0,Sinker,Right,Strike
LAD,SF,hit_into_play,single,86,4,0,Changeup,Left,X
LAD,SF,blocked_ball,,88,4,0,Changeup,Left,Ball
LAD,SF,called_strike,,90.7,4,0,Sinker,Left,Strike
LAD,SF,hit_into_play,single,86.3,4,0,Changeup,Left,X
LAD,SF,ball,caught_stealing_2b,91.9,3,2,4-Seam,Left,Ball
LAD,SF,swinging_strike,,86.4,3,2,Changeup,Left,Strike
LAD,SF,foul,,91.4,3,2,Sinker,Left,Strike
LAD,SF,ball,,86.7,3,2,Changeup,Left,Ball
LAD,SF,hit_into_play,single,90.8,3,2,Sinker,Right,X
LAD,SF,ball,,82.6,3,2,Slider,Right,Ball
LAD,SF,hit_into_play,field_out,86.9,3,1,Changeup,Right,X
LAD,SF,ball,,86.6,3,1,Changeup,Right,Ball
LAD,SF,called_strike,,91,3,1,Sinker,Right,Strike
LAD,SF,hit_into_play,field_out,91.5,3,0,Sinker,Right,X
LAD,SF,called_strike,,91.7,3,0,Sinker,Right,Strike
LAD,SF,ball,,90.7,3,0,Sinker,Right,Ball
LAD,SF,hit_into_play,field_out,92.2,2,2,4-Seam,Left,X
LAD,SF,foul,,87.6,2,2,Changeup,Left,Strike
LAD,SF,called_strike,,90.5,2,2,Sinker,Left,Strike
LAD,SF,hit_into_play,field_out,81.6,2,1,Slider,Right,X
LAD,SF,ball,,88.4,2,1,Changeup,Right,Ball
LAD,SF,ball,,83.2,2,1,Slider,Right,Ball
LAD,SF,called_strike,,91.7,2,1,Sinker,Right,Strike
LAD,SF,called_strike,,83.4,2,1,Slider,Right,Strike
LAD,SF,swinging_strike,strikeout,92.7,2,0,4-Seam,Left,Strike
LAD,SF,foul,,87,2,0,Changeup,Left,Strike
LAD,SF,ball,,83,2,0,Slider,Left,Ball
LAD,SF,called_strike,,86.7,2,0,Changeup,Left,Strike
LAD,SF,ball,,87.7,2,0,Changeup,Left,Ball
LAD,SF,swinging_strike,,92.4,2,0,Sinker,Left,Strike
LAD,SF,called_strike,strikeout,92.8,1,2,Sinker,Right,Strike
LAD,SF,ball,,83.8,1,2,Slider,Right,Ball
LAD,SF,swinging_strike,,83,1,2,Slider,Right,Strike
LAD,SF,called_strike,,93.4,1,2,Sinker,Right,Strike
LAD,SF,hit_into_play,field_out,87.1,1,1,Changeup,Left,X
LAD,SF,called_strike,,82.9,1,1,Slider,Left,Strike
LAD,SF,hit_into_play,home_run,83.3,1,1,Slider,Left,X
LAD,SF,foul,,87,1,1,Changeup,Left,Strike
LAD,SF,ball,,82.6,1,1,Slider,Left,Ball
LAD,SF,hit_into_play,field_out,86.3,1,0,Changeup,Right,X
LAD,SF,swinging_strike,,82.3,1,0,Slider,Right,Strike
LAD,SF,ball,,82.6,1,0,Slider,Right,Ball
LAD,SF,ball,,91.9,1,0,Sinker,Right,Ball
LAD,SF,foul,,91.3,1,0,Sinker,Right,Strike
LAD,SF,hit_into_play,field_error,82.8,1,0,Slider,Right,X
